invoice_id,invoice_amount,submission_hour,supplier_invoice_count_30d,supplier_avg_amount_90d,invoice_amount_zscore,duplicate_invoice_flag,split_invoice_flag,late_night_submission_flag,supplier_age_days,supplier_risk_score,blacklisted_flag,avg_invoice_amount,annual_budget,ocr_total_extracted,image_tamper_flag,amount_to_supplier_90d_avg_ratio,amount_to_supplier_avg_ratio,amount_diff_supplier_90d_avg,supplier_age_years,invoice_day_of_week,weekend_invoice_flag,outside_business_hours_flag,invoice_to_department_budget_ratio,log_invoice_amount,image_metadata_available_flag,invoice_ocr_amount_diff,invoice_ocr_relative_diff,payment_terms_NET30,payment_terms_NET60,payment_terms_NET90,invoice_type_GOODS,invoice_type_SERVICES
HVL-2026-000323,1209.65,12,11,1603.64,-0.877,0,0,0,1766,0.055,0,1602.63,2458763.66,1216.73,0,0.7543,0.7548,-393.99,4.835,2,0,0,0.000492,7.098915,1,7.08,0.00585,1,0,0,1,0
HVL-2026-000324,1634.59,15,9,3324.92,-1.816,0,0,0,3246,0.201,0,3560.6,2888224.42,1607.54,0,0.4916,0.4591,-1690.33,8.887,3,0,0,0.000566,7.39976,1,27.05,0.01655,0,1,0,1,0
HVL-2026-000325,5656.7,8,1,3233.38,2.677,0,0,0,2253,0.308,0,3165.47,588296.5,6370.56,0,1.7495,1.787,2423.33,6.168,0,0,0,0.009615,8.640773,1,713.86,0.1262,1,0,0,1,0
HVL-2026-000326,4446.8,13,4,2166.75,3.758,1,0,0,1981,0.549,0,2016.94,1137130.53,4442.45,0,2.0523,2.2047,2280.05,5.424,6,1,0,0.003911,8.400164,1,4.34,0.00098,1,0,0,1,0
HVL-2026-000327,7750.43,13,4,7401.97,0.168,0,0,0,2420,0.108,0,6862.5,2849115.11,7723.09,0,1.0471,1.1294,348.47,6.626,1,0,0,0.00272,8.955633,1,27.34,0.00353,0,1,0,0,1
HVL-2026-000328,1698.47,16,9,1968.57,-0.49,0,0,0,3302,0.227,0,1845.08,2001184.31,1703.31,0,0.8628,0.9205,-270.1,9.04,0,0,0,0.000849,7.438074,1,4.84,0.00285,1,0,0,0,1
HVL-2026-000329,10777.19,9,8,4537.95,4.91,0,1,0,2321,0.301,0,4303.18,1508811.1,10734.67,0,2.3749,2.5045,6239.24,6.355,4,0,0,0.007143,9.28528,1,42.52,0.00395,0,1,0,1,0
HVL-2026-000330,230.35,8,8,371.49,-1.357,0,0,0,837,0.425,0,379.69,2974665.86,0.0,0,0.6201,0.6067,-141.14,2.292,1,0,0,7.7e-05,5.443915,0,0.0,0.0,0,1,0,1,0
HVL-2026-000331,3087.61,9,14,2960.97,0.153,0,0,0,4175,0.317,0,2947.18,2245719.15,3106.03,0,1.0428,1.0476,126.63,11.431,0,0,0,0.001375,8.035476,1,18.42,0.00597,1,0,0,0,1
HVL-2026-000332,7086.76,14,4,8086.32,-0.441,0,0,0,4552,0.072,0,8540.54,1578956.09,7061.41,0,0.8764,0.8298,-999.56,12.463,1,0,0,0.004488,8.866124,1,25.35,0.00358,0,1,0,1,0
HVL-2026-000333,1773.56,16,10,2026.7,-0.446,0,0,0,2641,0.218,0,1889.62,742556.66,1785.49,0,0.8751,0.9386,-253.14,7.231,6,1,0,0.002388,7.481309,1,11.93,0.00672,1,0,0,0,1
HVL-2026-000334,2539.47,8,9,2153.06,0.641,0,0,0,861,0.052,0,2222.49,1447691.56,2529.4,0,1.1795,1.1426,386.41,2.357,5,1,0,0.001754,7.840103,1,10.07,0.00396,1,0,0,0,1
HVL-2026-000335,23919.64,11,9,20263.16,0.644,0,0,0,4941,0.36,0,21125.38,1626472.76,24339.84,0,1.1804,1.1323,3656.48,13.528,4,0,0,0.014706,10.082497,1,420.2,0.01757,1,0,0,1,0
HVL-2026-000336,2387.76,16,7,2584.91,-0.272,0,0,0,1424,0.51,0,2598.39,3051564.02,2360.39,0,0.9237,0.9189,-197.15,3.899,4,0,0,0.000782,7.778531,1,27.37,0.01146,1,0,0,0,1
HVL-2026-000337,787.42,14,5,955.86,-0.629,0,0,0,3659,0.063,0,1022.17,888771.39,792.91,0,0.8238,0.7703,-168.44,10.018,1,0,0,0.000886,6.670032,1,5.49,0.00697,0,0,1,1,0
HVL-2026-000338,1010.46,17,6,928.61,0.315,0,0,0,1008,0.115,0,909.5,1300000.73,0.0,0,1.0881,1.111,81.85,2.76,1,0,0,0.000777,6.919149,0,0.0,0.0,0,1,0,1,0
HVL-2026-000339,8586.78,16,3,15229.09,-1.558,0,0,0,3484,0.59,0,14388.11,2372307.58,8774.73,0,0.5638,0.5968,-6642.32,9.539,4,0,0,0.00362,9.058095,1,187.96,0.02189,0,1,0,1,0
HVL-2026-000340,1225.52,6,12,1603.64,-0.842,0,0,0,1766,0.055,0,1526.22,2896142.08,1238.44,0,0.7642,0.803,-378.12,4.835,0,0,1,0.000423,7.111936,1,12.92,0.01054,1,0,0,1,0
HVL-2026-000341,10577.34,9,8,10884.61,-0.101,0,0,0,3000,0.032,0,11254.9,1926928.4,10511.41,0,0.9718,0.9398,-307.27,8.214,2,0,0,0.005489,9.266564,1,65.93,0.00623,1,0,0,0,1
HVL-2026-000342,7008.16,16,6,6000.82,0.6,0,0,0,4246,0.102,0,5751.06,2209172.34,6931.86,0,1.1679,1.2186,1007.35,11.625,1,0,0,0.003172,8.854974,1,76.3,0.01089,0,1,0,1,0
HVL-2026-000343,7961.48,17,9,6858.66,0.574,0,0,0,2571,0.063,0,6793.5,2513023.07,7885.49,0,1.1608,1.1719,1102.82,7.039,2,0,0,0.003168,8.982496,1,75.99,0.00954,1,0,0,1,0
HVL-2026-000344,2253.03,10,5,2452.55,-0.291,0,0,0,3935,0.283,0,2640.01,2733507.43,2258.49,0,0.9186,0.8534,-199.52,10.773,0,0,0,0.000824,7.720477,1,5.45,0.00242,1,0,0,0,1
HVL-2026-000345,403.6,14,6,371.49,0.309,0,0,0,837,0.425,0,353.1,1709827.78,403.76,0,1.0864,1.143,32.11,2.292,2,0,0,0.000236,6.002892,1,0.16,0.0004,1,0,0,1,0
HVL-2026-000346,2036.6,3,4,973.94,3.897,0,1,1,3424,0.261,0,1004.25,1172454.83,2045.09,0,2.0911,2.028,1062.66,9.374,0,0,1,0.001737,7.619528,1,8.49,0.00417,1,0,0,1,0
HVL-2026-000347,2054.02,18,6,2012.87,0.073,0,0,0,4057,0.148,0,1971.01,1327364.38,2035.49,0,1.0204,1.0421,41.15,11.107,1,0,0,0.001547,7.628039,1,18.52,0.00902,0,1,0,0,1
HVL-2026-000348,2039.37,10,7,2452.54,-0.602,0,0,0,80,0.058,0,2414.4,1812654.38,2065.4,0,0.8315,0.8447,-413.18,0.219,0,0,0,0.001125,7.620884,1,26.04,0.01277,0,1,0,1,0
HVL-2026-000349,4304.41,23,4,1677.08,5.595,0,0,1,381,0.421,0,1597.34,2139619.77,4310.62,0,2.5666,2.6947,2627.32,1.043,6,1,1,0.002012,8.367627,1,6.21,0.00144,1,0,0,0,1
HVL-2026-000350,1934.54,15,8,2193.13,-0.421,0,0,0,195,0.27,0,2057.48,2253849.07,1928.06,0,0.8821,0.9402,-258.59,0.534,6,1,0,0.000858,7.568139,1,6.48,0.00335,1,0,0,1,0
HVL-2026-000351,995.68,6,6,1016.33,-0.073,0,0,0,388,0.045,0,977.88,1851555.34,991.51,0,0.9797,1.0182,-20.65,1.062,5,1,1,0.000538,6.90443,1,4.17,0.00419,1,0,0,0,1
HVL-2026-000352,4588.59,18,11,4315.98,0.226,0,0,0,4029,0.249,0,4372.96,2102100.34,4576.38,0,1.0632,1.0493,272.61,11.031,1,0,0,0.002183,8.431547,1,12.21,0.00266,0,1,0,1,0
HVL-2026-000353,1510.39,18,8,1560.89,-0.116,0,0,0,1483,0.161,0,1624.57,1072096.1,1508.85,0,0.9676,0.9297,-50.5,4.06,1,0,0,0.001409,7.320787,1,1.54,0.00102,0,1,0,0,1
HVL-2026-000354,1293.03,8,7,1450.06,-0.387,0,0,0,1826,0.313,0,1354.51,1297829.68,1288.88,0,0.8917,0.9546,-157.03,4.999,2,0,0,0.000996,7.165516,1,4.15,0.00321,1,0,0,0,1
HVL-2026-000355,368.36,15,3,414.6,-0.398,0,0,0,4130,0.302,0,418.01,2490671.25,366.09,0,0.8885,0.8812,-46.23,11.307,5,1,0,0.000148,5.911777,1,2.28,0.00618,0,0,1,0,1
HVL-2026-000356,1845.73,9,9,2130.45,-0.477,0,0,0,3136,0.346,0,2296.28,1005072.68,1853.71,0,0.8664,0.8038,-284.72,8.586,4,0,0,0.001836,7.521171,1,7.98,0.00433,1,0,0,1,0
HVL-2026-000357,4181.48,13,4,3525.31,0.665,0,0,0,924,0.169,0,3316.87,1424826.97,4237.66,0,1.1861,1.2607,656.17,2.53,5,1,0,0.002935,8.338661,1,56.18,0.01343,1,0,0,1,0
HVL-2026-000358,1844.12,13,9,1814.36,0.059,0,0,0,3869,0.073,0,1950.33,2810072.93,1842.55,0,1.0164,0.9455,29.76,10.593,5,1,0,0.000656,7.520301,1,1.58,0.00085,0,0,1,0,1
HVL-2026-000359,7845.71,17,5,8086.32,-0.106,0,0,0,4552,0.072,0,7618.97,1194475.8,7827.53,0,0.9702,1.0298,-240.61,12.463,6,1,0,0.006568,8.96785,1,18.19,0.00232,1,0,0,0,1
HVL-2026-000360,821.95,17,6,860.0,-0.158,0,0,0,596,0.975,0,898.27,3046977.33,825.48,0,0.9558,0.915,-38.05,1.632,4,0,0,0.00027,6.712895,1,3.53,0.00429,0,1,0,1,0
HVL-2026-000361,1016.42,23,1,410.6,5.269,0,0,1,4557,0.59,0,422.03,1857227.89,1138.33,0,2.4754,2.4084,605.82,12.476,1,0,1,0.000547,6.925027,1,121.91,0.11994,0,1,0,0,1
HVL-2026-000362,317.55,21,3,371.49,-0.519,0,0,0,837,0.425,0,385.14,2034908.0,315.92,0,0.8548,0.8245,-53.94,2.292,3,0,1,0.000156,5.763774,1,1.63,0.00512,1,0,0,1,0
HVL-2026-000363,3648.66,9,5,4003.32,-0.316,0,0,0,2551,0.416,0,4050.63,1355396.91,3679.55,0,0.9114,0.9008,-354.66,6.984,3,0,0,0.002692,8.20239,1,30.89,0.00847,1,0,0,0,1
HVL-2026-000364,1978.78,14,9,2153.06,-0.289,0,0,0,861,0.052,0,2036.06,586174.73,1978.82,0,0.9191,0.9719,-174.28,2.357,6,1,0,0.003376,7.590741,1,0.04,2e-05,1,0,0,1,0
HVL-2026-000365,1863.37,12,5,1898.39,-0.066,0,0,0,3011,0.121,0,1778.83,1293844.63,1871.18,0,0.9816,1.0475,-35.02,8.244,6,1,0,0.00144,7.530679,1,7.8,0.00419,0,0,1,0,1
HVL-2026-000366,21791.28,21,6,20263.16,0.269,0,0,0,4941,0.36,0,19366.55,789147.15,21770.8,0,1.0754,1.1252,1528.11,13.528,1,0,1,0.027614,9.989311,1,20.48,0.00094,0,1,0,1,0
HVL-2026-000367,1186.71,11,6,1237.85,-0.148,0,0,0,4725,0.169,0,1190.24,1011148.06,1197.61,0,0.9587,0.997,-51.14,12.936,2,0,0,0.001174,7.07978,1,10.9,0.00919,1,0,0,1,0
HVL-2026-000368,3074.45,13,9,2584.91,0.676,0,0,0,1424,0.51,0,2522.87,1278441.43,3115.8,0,1.1894,1.2186,489.54,3.899,4,0,0,0.002405,8.031206,1,41.35,0.01345,0,1,0,1,0
HVL-2026-000369,1205.62,15,5,973.94,0.85,0,0,0,3424,0.161,0,926.46,2954386.88,1214.48,0,1.2379,1.3013,231.68,9.374,3,0,0,0.000408,7.095576,1,8.86,0.00735,1,0,0,1,0
HVL-2026-000370,2422.64,8,8,2747.54,-0.422,0,0,0,5088,0.26,0,2643.55,3098398.6,2458.13,0,0.8818,0.9164,-324.9,13.93,6,1,0,0.000782,7.793026,1,35.49,0.01465,1,0,0,1,0
HVL-2026-000371,651.59,7,9,875.07,-0.912,0,0,0,3426,0.394,0,886.78,2794269.66,660.22,0,0.7446,0.7348,-223.48,9.38,6,1,1,0.000233,6.480941,1,8.63,0.01325,1,0,0,0,1
HVL-2026-000372,16825.5,5,12,15790.13,0.234,0,0,0,5072,0.169,0,15657.61,596825.62,16808.67,0,1.0656,1.0746,1035.37,13.886,3,0,1,0.028192,9.73071,1,16.83,0.001,1,0,0,1,0
HVL-2026-000373,10145.19,15,2,5022.04,3.643,0,1,0,3392,0.329,0,5277.0,2255204.03,10041.51,0,2.0201,1.9225,5123.15,9.287,2,0,0,0.004499,9.224853,1,103.68,0.01022,0,1,0,1,0
HVL-2026-000374,6744.14,12,5,7323.41,-0.282,0,0,0,514,0.344,0,7181.78,3044441.74,6784.81,0,0.9209,0.9391,-579.27,1.407,5,1,0,0.002215,8.816578,1,40.67,0.00603,1,0,0,1,0
HVL-2026-000375,4174.22,15,2,3542.44,0.637,0,0,0,2861,0.372,0,3285.94,1248222.95,4189.11,0,1.1783,1.2703,631.78,7.833,0,0,0,0.003344,8.336923,1,14.89,0.00357,0,0,1,0,1
HVL-2026-000376,4678.45,10,6,4253.71,0.357,0,0,0,1424,0.223,0,4445.38,2531560.52,4743.34,0,1.0999,1.0524,424.74,3.899,0,0,0,0.001848,8.450937,1,64.88,0.01387,0,1,0,1,0
HVL-2026-000377,376.59,7,8,376.6,-0.0,0,0,0,1341,0.139,0,362.06,1843401.98,375.93,0,1.0,1.0401,-0.01,3.671,2,0,1,0.000204,5.933803,1,0.66,0.00175,1,0,0,1,0
HVL-2026-000378,3084.93,14,6,1897.87,2.234,0,0,0,205,0.125,0,1870.05,2709673.78,3075.81,0,1.6255,1.6496,1187.05,0.561,6,1,0,0.001138,8.034607,1,9.12,0.00296,0,0,1,1,0
HVL-2026-000379,2317.49,13,6,2193.13,0.203,0,0,0,195,0.27,0,2316.85,1465710.1,2288.8,0,1.0567,1.0003,124.37,0.534,0,0,0,0.001581,7.748673,1,28.7,0.01238,0,1,0,1,0
HVL-2026-000380,2209.32,11,6,2325.13,-0.178,0,0,0,2263,0.071,0,2189.42,1276036.73,2195.81,0,0.9502,1.0091,-115.8,6.196,4,0,0,0.001731,7.700894,1,13.51,0.00612,1,0,0,1,0
HVL-2026-000381,500.96,15,3,414.6,0.744,0,0,0,4130,0.302,0,391.95,2441068.83,498.26,0,1.2083,1.2781,86.37,11.307,4,0,0,0.000205,6.218526,1,2.7,0.00539,0,0,1,0,1
HVL-2026-000382,2010.91,13,6,2153.82,-0.237,0,0,0,4230,0.107,0,2143.33,1278256.09,2005.54,0,0.9337,0.9382,-142.9,11.581,5,1,0,0.001573,7.606841,1,5.38,0.00267,1,0,0,0,1
HVL-2026-000383,2111.49,11,12,2029.54,0.144,0,0,0,210,0.147,0,2155.04,2325281.92,2119.36,0,1.0404,0.9798,81.95,0.575,0,0,0,0.000908,7.655624,1,7.87,0.00373,0,0,1,0,1
HVL-2026-000384,4031.48,9,6,3763.06,0.255,0,0,0,2804,0.143,0,3715.47,1619014.32,4055.42,0,1.0713,1.0851,268.42,7.677,3,0,0,0.00249,8.302137,1,23.94,0.00594,0,1,0,0,1
HVL-2026-000385,6905.45,16,5,5851.09,0.644,0,0,0,1110,0.422,0,5727.99,1311266.61,6839.67,0,1.1802,1.2056,1054.36,3.039,1,0,0,0.005266,8.840211,1,65.78,0.00953,0,1,0,0,1
HVL-2026-000386,5604.29,12,5,4537.95,0.839,0,0,0,2321,0.201,0,4754.28,2311170.89,0.0,0,1.235,1.1788,1066.34,6.355,3,0,0,0.002425,8.631466,0,0.0,0.0,0,0,1,0,1
HVL-2026-000387,2546.84,13,4,2776.14,-0.295,0,0,0,1079,0.195,0,2676.31,2244877.16,2555.55,0,0.9174,0.9516,-229.31,2.954,2,0,0,0.001135,7.843,1,8.71,0.00342,1,0,0,0,1
HVL-2026-000388,9859.18,16,4,7921.58,0.874,0,0,0,2692,0.307,0,7873.16,2975183.74,9714.45,0,1.2446,1.2523,1937.59,7.37,5,1,0,0.003314,9.196259,1,144.73,0.01468,0,1,0,1,0
HVL-2026-000389,1644.84,8,6,1690.58,-0.097,0,0,0,914,0.187,0,1773.88,2293411.42,1639.44,0,0.9729,0.9273,-45.74,2.502,0,0,0,0.000717,7.406005,1,5.4,0.00328,1,0,0,1,0
HVL-2026-000390,2387.96,17,5,2691.24,-0.402,0,0,0,2409,0.19,0,2861.32,2961044.38,2375.67,0,0.8873,0.8346,-303.28,6.595,3,0,0,0.000806,7.778614,1,12.29,0.00515,0,0,1,1,0
HVL-2026-000391,11254.53,11,6,10087.39,0.413,0,0,0,1318,0.465,0,10404.63,560759.79,11391.84,0,1.1157,1.0817,1167.14,3.608,3,0,0,0.02007,9.328615,1,137.31,0.0122,0,1,0,1,0
HVL-2026-000392,5251.82,21,5,5022.04,0.163,0,0,0,3392,0.229,0,4998.53,2568994.09,5252.87,0,1.0458,1.0507,229.78,9.287,1,0,1,0.002044,8.56652,1,1.05,0.0002,1,0,0,1,0
HVL-2026-000393,1122.76,16,5,1128.38,-0.018,0,0,0,4047,0.22,0,1200.55,1947535.88,1130.11,0,0.995,0.9352,-5.63,11.08,2,0,0,0.000577,7.024433,1,7.35,0.00655,0,1,0,1,0
HVL-2026-000394,8037.42,11,9,7707.61,0.153,0,0,0,3928,0.28,0,8212.7,1470959.52,8069.75,0,1.0428,0.9787,329.81,10.754,0,0,0,0.005464,8.991987,1,32.34,0.00402,1,0,0,0,1
HVL-2026-000395,1595.74,11,6,1364.19,0.606,0,0,0,2051,0.098,0,1284.91,2328194.04,1581.45,0,1.1697,1.2419,231.56,5.615,0,0,0,0.000685,7.375722,1,14.3,0.00896,1,0,0,1,0
HVL-2026-000396,834.51,1,4,410.6,3.687,0,0,1,4557,0.59,0,442.87,2883449.3,843.38,0,2.0324,1.8843,423.91,12.476,4,0,1,0.000289,6.728044,1,8.87,0.01063,1,0,0,1,0
HVL-2026-000397,1604.5,15,6,1364.19,0.629,0,0,0,2051,0.098,0,1419.77,1209148.02,0.0,0,1.1762,1.1301,240.31,5.615,3,0,0,0.001327,7.381191,0,0.0,0.0,1,0,0,1,0
HVL-2026-000398,1806.69,11,13,1677.08,0.276,0,0,0,381,0.421,0,1725.29,2778540.6,1819.75,0,1.0773,1.0472,129.6,1.043,5,1,0,0.00065,7.499802,1,13.06,0.00723,0,1,0,0,1
HVL-2026-000399,2876.84,14,11,3199.53,-0.36,0,0,0,3899,0.359,0,3203.14,2425779.92,2887.19,0,0.8991,0.8981,-322.69,10.675,6,1,0,0.001186,7.964796,1,10.35,0.0036,0,1,0,0,1
HVL-2026-000400,3856.04,9,6,4003.32,-0.131,0,0,0,2551,0.416,0,4179.45,757810.01,0.0,0,0.9632,0.9226,-147.28,6.984,4,0,0,0.005088,8.257656,0,0.0,0.0,0,1,0,1,0
HVL-2026-000401,724.74,18,11,846.86,-0.515,0,0,0,3328,0.225,0,834.42,1982138.87,727.89,0,0.8558,0.8686,-122.12,9.112,5,1,0,0.000366,6.587186,1,3.15,0.00435,1,0,0,1,0
HVL-2026-000402,2264.3,17,7,2821.97,-0.706,0,0,0,3722,0.892,0,2856.45,1683509.5,2275.61,0,0.8024,0.7927,-557.67,10.19,5,1,0,0.001345,7.725462,1,11.31,0.00499,1,0,0,0,1
HVL-2026-000403,2049.6,21,12,2153.82,-0.173,0,0,0,4230,0.107,0,2267.84,1739916.87,2024.72,0,0.9516,0.9038,-104.21,11.581,3,0,1,0.001178,7.625889,1,24.88,0.01214,1,0,0,0,1
HVL-2026-000404,4001.59,11,5,4482.4,-0.383,0,0,0,3341,0.37,0,4231.79,1347287.98,0.0,0,0.8927,0.9456,-480.81,9.147,1,0,0,0.00297,8.294696,0,0.0,0.0,1,0,0,1,0
HVL-2026-000405,4681.57,16,8,4996.01,-0.225,0,0,0,4936,0.215,0,5323.09,771740.84,4671.36,0,0.9371,0.8795,-314.44,13.514,2,0,0,0.006066,8.451603,1,10.22,0.00218,1,0,0,0,1
HVL-2026-000406,1356.66,12,3,1764.27,-0.825,0,0,0,788,0.4,0,1753.05,2713338.92,1360.46,0,0.769,0.7739,-407.61,2.157,5,1,0,0.0005,7.213518,1,3.8,0.0028,0,1,0,1,0
HVL-2026-000407,1298.07,17,7,1409.4,-0.282,0,0,0,2097,0.119,0,1411.22,1863160.24,1294.88,0,0.921,0.9198,-111.34,5.741,6,1,0,0.000697,7.169401,1,3.19,0.00246,0,1,0,1,0
HVL-2026-000408,1325.69,12,7,1450.06,-0.306,0,0,0,1826,0.313,0,1422.78,2464878.89,1321.17,0,0.9142,0.9318,-124.37,4.999,1,0,0,0.000538,7.19044,1,4.52,0.00341,0,1,0,0,1
HVL-2026-000409,3488.56,17,4,3233.38,0.282,0,0,0,2253,0.308,0,3210.43,3168175.68,3516.91,0,1.0789,1.0866,255.18,6.168,6,1,0,0.001101,8.157531,1,28.35,0.00813,1,0,0,1,0
HVL-2026-000410,6535.44,17,8,6231.6,0.174,0,0,0,266,0.127,0,6236.61,2878608.43,6535.3,0,1.0488,1.0479,303.85,0.728,6,1,0,0.00227,8.785149,1,0.15,2e-05,1,0,0,0,1
HVL-2026-000411,1868.07,10,12,2215.31,-0.56,0,0,0,4846,0.202,0,2353.3,1202952.99,1889.58,0,0.8433,0.7938,-347.24,13.268,4,0,0,0.001553,7.533197,1,21.51,0.01152,1,0,0,0,1
HVL-2026-000412,19328.62,15,4,6781.01,6.609,0,0,0,3693,0.734,0,6738.59,554630.63,19423.07,0,2.8504,2.8683,12547.61,10.111,0,0,0,0.03485,9.869394,1,94.45,0.00489,1,0,0,1,0
HVL-2026-000413,1069.3,14,3,949.23,0.452,0,0,0,4586,0.269,0,922.65,2145557.78,1074.37,0,1.1265,1.1589,120.08,12.556,6,1,0,0.000498,6.975695,1,5.07,0.00474,0,1,0,0,1
HVL-2026-000414,3675.78,12,9,4537.95,-0.679,0,0,0,2321,0.201,0,4565.63,2159746.53,3700.08,0,0.81,0.8051,-862.17,6.355,0,0,0,0.001702,8.209793,1,24.3,0.00661,1,0,0,1,0
HVL-2026-000415,9487.29,22,5,4878.86,3.373,1,0,1,2772,0.319,0,5005.0,980304.6,9437.77,0,1.9446,1.8956,4608.43,7.589,0,0,1,0.009678,9.157814,1,49.53,0.00522,1,0,0,1,0
HVL-2026-000416,2216.15,7,3,2166.75,0.081,0,0,0,1981,0.429,0,2193.5,1683513.59,2221.55,0,1.0228,1.0103,49.4,5.424,5,1,1,0.001316,7.703978,1,5.4,0.00243,0,1,0,1,0
HVL-2026-000417,4037.79,7,3,3502.22,0.546,0,0,0,2078,0.156,0,3457.09,2243376.01,4083.43,0,1.1529,1.168,535.57,5.689,6,1,1,0.0018,8.303701,1,45.64,0.0113,1,0,0,1,0
HVL-2026-000418,3676.73,15,7,3490.75,0.19,0,0,0,3323,0.22,0,3355.29,2480108.4,3728.14,0,1.0533,1.0958,185.98,9.098,3,0,0,0.001482,8.21005,1,51.42,0.01398,1,0,0,1,0
HVL-2026-000419,562.61,16,15,603.67,-0.243,0,0,0,4472,0.378,0,569.07,2629870.88,563.32,0,0.932,0.9886,-41.06,12.244,3,0,0,0.000214,6.334364,1,0.71,0.00126,1,0,0,0,1
HVL-2026-000420,6782.71,17,4,4878.86,1.394,0,0,0,2772,0.199,0,5237.27,1967056.53,6760.85,0,1.3902,1.2951,1903.84,7.589,2,0,0,0.003448,8.822279,1,21.86,0.00322,1,0,0,0,1
HVL-2026-000421,10678.61,18,5,10884.61,-0.068,0,0,0,3000,0.032,0,11691.09,3238477.92,0.0,0,0.9811,0.9134,-206.0,8.214,4,0,0,0.003297,9.276091,0,0.0,0.0,1,0,0,0,1
HVL-2026-000422,899.57,10,7,868.45,0.128,0,0,0,223,0.168,0,840.88,1085136.48,899.24,0,1.0358,1.0698,31.12,0.611,4,0,0,0.000829,6.803031,1,0.33,0.00037,0,1,0,1,0
HVL-2026-000423,1340.09,14,13,2026.7,-1.21,0,0,0,2641,0.218,0,2085.83,2663222.86,1337.31,0,0.6612,0.6425,-686.62,7.231,2,0,0,0.000503,7.201237,1,2.78,0.00208,0,1,0,0,1
HVL-2026-000424,2592.8,18,1,2029.54,0.991,0,0,0,210,0.147,0,1905.86,457488.18,2563.93,0,1.2775,1.3604,563.25,0.575,2,0,0,0.005667,7.860878,1,28.87,0.01113,1,0,0,1,0
HVL-2026-000425,1247.1,8,8,2153.06,-1.503,0,0,0,861,0.052,0,2012.86,2098036.95,1235.75,0,0.5792,0.6196,-905.96,2.357,5,1,0,0.000594,7.129379,1,11.36,0.00911,1,0,0,0,1
HVL-2026-000426,12651.62,7,6,12381.47,0.078,0,0,0,1757,0.3,0,11674.7,2228644.85,12596.82,0,1.0218,1.0837,270.16,4.81,2,0,1,0.005677,9.44562,1,54.8,0.00433,0,0,1,0,1
HVL-2026-000427,1470.99,15,8,1409.4,0.156,0,0,0,2097,0.119,0,1417.46,1774449.34,1452.81,0,1.0437,1.0378,61.59,5.741,0,0,0,0.000829,7.294369,1,18.18,0.01236,1,0,0,0,1
HVL-2026-000428,862.28,11,8,858.7,0.015,0,0,0,4441,0.265,0,886.71,2586836.13,852.12,0,1.0042,0.9724,3.59,12.159,4,0,0,0.000333,6.760745,1,10.16,0.01179,1,0,0,1,0
HVL-2026-000429,834.13,8,8,1016.33,-0.64,0,0,0,388,0.045,0,965.98,1737617.29,826.21,0,0.8207,0.8635,-182.2,1.062,0,0,0,0.00048,6.72759,1,7.93,0.0095,1,0,0,1,0
HVL-2026-000430,14785.44,12,11,15229.09,-0.104,0,0,0,3484,0.59,0,16438.1,1710127.11,14838.37,0,0.9709,0.8995,-443.65,9.539,0,0,0,0.008646,9.601466,1,52.93,0.00358,1,0,0,0,1
HVL-2026-000431,4064.86,6,16,4253.71,-0.159,0,0,0,1424,0.223,0,4331.93,2674760.88,4091.52,0,0.9556,0.9384,-188.85,3.899,2,0,1,0.00152,8.310381,1,26.66,0.00656,0,1,0,1,0
HVL-2026-000432,662.03,18,10,724.46,-0.308,0,0,0,427,0.323,0,724.22,2105263.28,659.02,0,0.9138,0.9141,-62.43,1.169,1,0,0,0.000314,6.496817,1,3.01,0.00454,0,1,0,1,0
HVL-2026-000433,2101.47,10,6,2219.28,-0.19,0,0,0,3095,0.399,0,2356.39,2205028.06,0.0,0,0.9469,0.8918,-117.81,8.474,0,0,0,0.000953,7.650867,0,0.0,0.0,1,0,0,1,0
HVL-2026-000434,19381.75,18,9,18264.33,0.219,0,0,0,5094,0.254,0,17511.65,1792950.92,19478.16,0,1.0612,1.1068,1117.43,13.947,2,0,0,0.01081,9.872139,1,96.41,0.00497,1,0,0,1,0
HVL-2026-000435,1696.03,13,9,2325.13,-0.966,0,0,0,2263,0.071,0,2381.38,3183051.95,1709.86,0,0.7294,0.7122,-629.1,6.196,4,0,0,0.000533,7.436636,1,13.83,0.00815,1,0,0,0,1
HVL-2026-000436,1747.64,14,6,2009.13,-0.465,0,0,0,1511,0.346,0,2157.57,3037335.29,1751.81,0,0.8699,0.81,-261.48,4.137,6,1,0,0.000575,7.466596,1,4.17,0.00238,1,0,0,0,1
HVL-2026-000437,8990.84,17,9,8857.75,0.054,0,0,0,4422,0.938,0,9098.36,458221.69,8772.51,0,1.015,0.9882,133.08,12.107,3,0,0,0.019621,9.104072,1,218.33,0.02428,1,0,0,1,0
HVL-2026-000438,7428.55,23,1,3216.47,4.677,0,0,1,4933,0.47,0,3298.01,631435.14,6330.19,1,2.3095,2.2524,4212.08,13.506,5,1,1,0.011765,8.913221,1,1098.36,0.14786,1,0,0,1,0
HVL-2026-000439,786.65,12,5,949.23,-0.612,0,0,0,4586,0.269,0,1016.77,1000758.89,785.02,0,0.8287,0.7737,-162.58,12.556,6,1,0,0.000786,6.669051,1,1.63,0.00207,1,0,0,1,0
