invoice_id,invoice_amount,submission_hour,supplier_invoice_count_30d,supplier_avg_amount_90d,invoice_amount_zscore,duplicate_invoice_flag,split_invoice_flag,late_night_submission_flag,supplier_age_days,supplier_risk_score,blacklisted_flag,avg_invoice_amount,annual_budget,ocr_total_extracted,image_tamper_flag,amount_to_supplier_90d_avg_ratio,amount_to_supplier_avg_ratio,amount_diff_supplier_90d_avg,supplier_age_years,invoice_day_of_week,weekend_invoice_flag,outside_business_hours_flag,invoice_to_department_budget_ratio,log_invoice_amount,image_metadata_available_flag,invoice_ocr_amount_diff,invoice_ocr_relative_diff,payment_terms_NET30,payment_terms_NET60,payment_terms_NET90,invoice_type_GOODS,invoice_type_SERVICES
CRG-2026-000308,4293.03,13,11,5018.71,-0.516,0,0,0,4243,0.245,0,5401.26,3522279.14,4338.06,0,0.8554,0.7948,-725.68,11.617,2,0,0,0.001219,8.36498,1,45.03,0.01049,1,0,0,0,1
CRG-2026-000309,973.13,13,5,880.32,0.377,0,0,0,2400,0.469,0,865.7,2627931.01,977.93,0,1.1054,1.1241,92.81,6.571,0,0,0,0.00037,6.881545,1,4.8,0.00493,1,0,0,0,1
CRG-2026-000310,9568.27,18,8,8438.4,0.478,0,0,0,3128,0.323,0,8570.94,842400.41,9520.89,0,1.1339,1.1164,1129.87,8.564,1,0,0,0.011358,9.166312,1,47.38,0.00495,0,1,0,1,0
CRG-2026-000311,4433.72,7,8,4128.64,0.264,0,0,0,1409,0.381,0,3800.68,4418535.47,4440.08,0,1.0739,1.1666,305.08,3.858,6,1,1,0.001003,8.39722,1,6.36,0.00143,0,1,0,0,1
CRG-2026-000312,8153.26,13,9,7398.44,0.364,0,0,0,1300,0.256,0,7587.47,1751058.17,8224.72,0,1.102,1.0746,754.82,3.559,1,0,0,0.004656,9.006295,1,71.46,0.00876,1,0,0,0,1
CRG-2026-000313,6933.6,17,10,6067.52,0.51,0,0,0,5074,0.127,0,6105.34,4299227.93,7055.93,0,1.1427,1.1357,866.09,13.892,5,1,0,0.001613,8.844279,1,122.32,0.01764,1,0,0,1,0
CRG-2026-000314,8275.91,13,5,9500.41,-0.46,0,0,0,104,0.362,0,9434.96,4394059.9,8270.55,0,0.8711,0.8772,-1224.51,0.285,5,1,0,0.001883,9.021224,1,5.36,0.00065,1,0,0,0,1
CRG-2026-000315,1914.52,17,5,2295.95,-0.593,0,0,0,3799,0.046,0,2157.61,5263687.15,1904.25,0,0.8339,0.8873,-381.42,10.401,1,0,0,0.000364,7.557747,1,10.27,0.00537,0,1,0,0,1
CRG-2026-000316,2353.77,10,8,2909.1,-0.682,0,0,0,203,0.22,0,2689.54,3536945.36,2353.26,0,0.8091,0.8752,-555.32,0.556,0,0,0,0.000665,7.764199,1,0.51,0.00022,1,0,0,0,1
CRG-2026-000317,10718.62,14,6,9500.41,0.458,0,0,0,104,0.362,0,8995.72,1857457.52,10685.73,0,1.1282,1.1915,1218.2,0.285,4,0,0,0.005771,9.279831,1,32.89,0.00307,1,0,0,1,0
CRG-2026-000318,1420.46,14,10,1410.61,0.025,0,0,0,2741,0.105,0,1301.93,1196427.49,1401.83,0,1.007,1.091,9.85,7.504,3,0,0,0.001187,7.259443,1,18.63,0.01312,1,0,0,1,0
CRG-2026-000319,1615.18,10,5,1272.84,0.961,0,0,0,2247,0.402,0,1317.05,2688244.88,1605.37,0,1.269,1.2264,342.34,6.152,6,1,0,0.000601,7.387821,1,9.81,0.00607,1,0,0,1,0
CRG-2026-000320,2863.7,11,6,3119.52,-0.293,0,0,0,2070,0.173,0,3302.84,1853586.24,2885.45,0,0.918,0.867,-255.82,5.667,1,0,0,0.001545,7.960217,1,21.76,0.0076,1,0,0,1,0
CRG-2026-000321,2433.67,12,1,1444.88,2.444,0,1,0,3135,0.159,0,1458.82,3485394.28,2444.51,0,1.6843,1.6683,988.79,8.583,4,0,0,0.000698,7.797566,1,10.84,0.00445,0,1,0,1,0
CRG-2026-000322,3341.96,16,10,3119.52,0.255,0,0,0,2070,0.173,0,3314.73,3079008.21,3322.03,0,1.0713,1.0082,222.45,5.667,1,0,0,0.001085,8.114613,1,19.93,0.00596,0,1,0,0,1
CRG-2026-000323,3115.67,16,9,3173.34,-0.065,0,0,0,434,0.243,0,2998.44,1273050.21,3126.82,0,0.9818,1.0391,-57.68,1.188,4,0,0,0.002447,8.04452,1,11.16,0.00358,1,0,0,0,1
CRG-2026-000324,18792.04,7,5,16700.8,0.447,0,0,0,3539,0.026,0,16140.26,1106949.87,18760.19,0,1.1252,1.1643,2091.24,9.689,2,0,1,0.016976,9.841242,1,31.85,0.00169,1,0,0,0,1
CRG-2026-000325,2009.49,12,8,2666.64,-0.88,0,0,0,3674,0.2,0,2521.54,2555744.47,2018.58,0,0.7536,0.7969,-657.15,10.059,5,1,0,0.000786,7.606133,1,9.09,0.00452,0,1,0,0,1
CRG-2026-000326,3622.97,17,7,3268.75,0.387,0,0,0,877,0.957,1,3208.97,789898.4,3634.61,0,1.1084,1.129,354.22,2.401,4,0,0,0.004587,8.195325,1,11.64,0.00321,0,0,1,0,1
CRG-2026-000327,3063.87,12,4,3437.32,-0.388,0,0,0,3523,0.252,0,3377.36,1701904.41,3059.94,0,0.8914,0.9072,-373.44,9.645,5,1,0,0.0018,8.027761,1,3.93,0.00128,1,0,0,0,1
CRG-2026-000328,1017.05,14,10,1249.54,-0.664,0,0,0,1450,0.297,0,1160.03,3220229.44,1014.38,0,0.8139,0.8767,-232.49,3.97,5,1,0,0.000316,6.925645,1,2.67,0.00263,0,1,0,0,1
CRG-2026-000329,1428.93,18,10,1249.54,0.513,0,0,0,1450,0.297,0,1349.01,4442828.92,0.0,0,1.1436,1.0592,179.39,3.97,0,0,0,0.000322,7.265379,0,0.0,0.0,0,1,0,1,0
CRG-2026-000330,1529.19,18,3,2444.8,-1.338,0,0,0,5020,0.113,0,2269.79,925300.07,1511.14,0,0.6255,0.6737,-915.61,13.744,1,0,0,0.001653,7.333146,1,18.05,0.0118,1,0,0,0,1
CRG-2026-000331,7273.72,15,8,6614.4,0.356,0,0,0,1181,0.157,0,6124.03,1666413.29,7267.62,0,1.0997,1.1877,659.31,3.233,6,1,0,0.004365,8.89216,1,6.1,0.00084,0,1,0,1,0
CRG-2026-000332,5961.83,16,3,6614.4,-0.352,0,0,0,1181,0.157,0,7106.38,1034247.89,5966.32,0,0.9013,0.8389,-652.58,3.233,4,0,0,0.005764,8.6933,1,4.5,0.00075,1,0,0,0,1
CRG-2026-000333,24452.66,14,7,26256.61,-0.245,0,0,0,2905,0.056,0,25976.42,1865054.06,24878.92,0,0.9313,0.9413,-1803.95,7.953,2,0,0,0.013111,10.104535,1,426.25,0.01743,1,0,0,1,0
CRG-2026-000334,3268.66,10,7,3657.74,-0.38,0,0,0,561,0.353,0,3468.79,4233761.22,3289.71,0,0.8936,0.9423,-389.08,1.536,5,1,0,0.000772,8.092441,1,21.05,0.00644,1,0,0,0,1
CRG-2026-000335,1892.92,7,13,1543.34,0.809,0,0,0,1179,0.03,0,1649.4,2391065.13,1867.36,0,1.2265,1.1476,349.58,3.228,1,0,1,0.000792,7.546402,1,25.55,0.0135,1,0,0,1,0
CRG-2026-000336,1862.12,5,8,2624.38,-1.037,0,0,0,1146,0.327,0,2473.66,5252321.43,1886.72,0,0.7095,0.7528,-762.26,3.138,1,0,1,0.000355,7.530008,1,24.6,0.01321,1,0,0,0,1
CRG-2026-000337,9072.31,15,2,3808.54,4.936,0,0,0,5162,0.206,0,4066.38,5098190.84,9086.8,0,2.3821,2.2311,5263.77,14.133,5,1,0,0.00178,9.113093,1,14.49,0.0016,1,0,0,0,1
CRG-2026-000338,920.75,12,8,849.9,0.298,0,0,0,1285,0.137,0,842.71,1039008.55,919.88,0,1.0834,1.0926,70.85,3.518,3,0,0,0.000886,6.826273,1,0.87,0.00094,1,0,0,1,0
CRG-2026-000339,4885.21,13,10,5934.05,-0.631,0,0,0,3835,0.143,0,6240.01,4000604.73,4880.16,0,0.8233,0.7829,-1048.84,10.5,1,0,0,0.001221,8.494172,1,5.05,0.00103,0,1,0,1,0
CRG-2026-000340,1381.88,14,9,1487.06,-0.253,0,0,0,2095,0.468,0,1534.57,4578672.76,1365.75,0,0.9293,0.9005,-105.19,5.736,3,0,0,0.000302,7.23192,1,16.12,0.01167,1,0,0,1,0
CRG-2026-000341,2181.53,9,6,2673.45,-0.657,0,0,0,4504,0.151,0,2775.2,4056713.86,2166.29,0,0.816,0.7861,-491.92,12.331,1,0,0,0.000538,7.688242,1,15.24,0.00699,0,0,1,1,0
CRG-2026-000342,653.93,13,8,694.72,-0.21,0,0,0,3349,0.114,0,713.2,1257429.31,658.06,0,0.9413,0.9169,-40.79,9.169,1,0,0,0.00052,6.484527,1,4.13,0.00631,1,0,0,0,1
CRG-2026-000343,633.31,12,2,715.8,-0.412,0,0,0,4233,0.427,0,745.57,2421427.28,637.02,0,0.8848,0.8494,-82.49,11.589,3,0,0,0.000262,6.452541,1,3.7,0.00585,1,0,0,1,0
CRG-2026-000344,3518.04,10,5,3886.72,-0.339,0,0,0,4722,0.193,0,3950.24,3456234.87,3456.26,0,0.9051,0.8906,-368.68,12.928,1,0,0,0.001018,8.165943,1,61.78,0.01756,1,0,0,0,1
CRG-2026-000345,3819.81,18,12,4333.36,-0.423,0,0,0,1154,0.299,0,4248.35,4519567.11,3869.33,0,0.8815,0.8991,-513.55,3.159,6,1,0,0.000845,8.248218,1,49.52,0.01296,1,0,0,0,1
CRG-2026-000346,5332.49,9,8,5515.95,-0.119,0,0,0,2726,0.274,0,5838.01,3270155.22,0.0,0,0.9667,0.9134,-183.46,7.463,6,1,0,0.001631,8.581761,0,0.0,0.0,1,0,0,0,1
CRG-2026-000347,5447.53,12,7,6067.52,-0.365,0,0,0,5074,0.127,0,6100.8,2442871.12,5446.81,0,0.8978,0.8929,-619.99,13.892,5,1,0,0.00223,8.603101,1,0.71,0.00013,0,0,1,0,1
CRG-2026-000348,3500.17,6,9,3268.75,0.253,0,0,0,877,0.957,1,3152.63,3904037.37,3489.76,0,1.0708,1.1102,231.41,2.401,5,1,1,0.000897,8.160851,1,10.41,0.00297,0,1,0,1,0
CRG-2026-000349,1056.67,12,7,1445.93,-0.961,0,0,0,1408,0.096,0,1343.5,3039760.01,1060.81,0,0.7308,0.7865,-389.26,3.855,0,0,0,0.000348,6.963822,1,4.14,0.00392,1,0,0,0,1
CRG-2026-000350,521.73,10,10,506.84,0.105,0,0,0,63,0.211,0,491.51,2338000.94,0.0,0,1.0294,1.0615,14.89,0.172,4,0,0,0.000223,6.259057,0,0.0,0.0,1,0,0,0,1
CRG-2026-000351,9385.37,9,4,9500.41,-0.043,0,0,0,104,0.362,0,9240.4,783835.59,0.0,0,0.9879,1.0157,-115.04,0.285,4,0,0,0.011974,9.147014,0,0.0,0.0,1,0,0,0,1
CRG-2026-000352,8415.28,10,7,8702.98,-0.118,0,0,0,3666,0.094,0,9330.84,1483746.42,8407.77,0,0.9669,0.9019,-287.7,10.037,5,1,0,0.005672,9.037924,1,7.52,0.00089,0,1,0,1,0
CRG-2026-000353,7322.79,11,11,7082.06,0.121,0,0,0,470,0.237,0,7272.13,3744934.25,7415.18,0,1.034,1.007,240.73,1.287,0,0,0,0.001955,8.898883,1,92.4,0.01262,0,1,0,0,1
CRG-2026-000354,7742.75,17,5,8918.07,-0.471,0,0,0,5029,0.167,0,9293.96,1704796.89,7822.84,0,0.8682,0.8331,-1175.32,13.769,1,0,0,0.004542,8.954641,1,80.09,0.01034,1,0,0,0,1
CRG-2026-000355,2566.89,12,14,2490.17,0.11,0,0,0,1082,0.461,0,2421.41,3749343.17,2566.02,0,1.0308,1.0601,76.72,2.962,0,0,0,0.000685,7.850841,1,0.87,0.00034,1,0,0,1,0
CRG-2026-000356,2620.42,18,4,2902.85,-0.347,0,0,0,827,0.297,0,3035.54,3288627.16,2619.32,0,0.9027,0.8632,-282.43,2.264,4,0,0,0.000797,7.871473,1,1.1,0.00042,1,0,0,1,0
CRG-2026-000357,1855.58,10,8,2546.98,-0.97,0,0,0,4020,0.058,0,2509.8,1063070.83,1864.32,0,0.7285,0.7393,-691.41,11.006,0,0,0,0.001745,7.526491,1,8.74,0.00471,1,0,0,0,1
CRG-2026-000358,18094.01,0,3,6440.23,6.463,0,1,1,4440,0.405,0,6340.1,2735544.97,18031.79,0,2.8095,2.8539,11653.79,12.156,4,0,1,0.006614,9.803392,1,62.22,0.00344,1,0,0,1,0
CRG-2026-000359,7194.39,15,2,3173.34,4.525,0,0,0,434,0.243,0,3362.71,3546027.42,7140.49,0,2.2671,2.1395,4021.05,1.188,3,0,0,0.002029,8.881196,1,53.9,0.00749,0,0,1,0,1
CRG-2026-000360,3297.5,8,4,3184.3,0.127,0,0,0,392,0.113,0,2939.98,3737552.28,0.0,0,1.0356,1.1216,113.21,1.073,6,1,0,0.000882,8.101224,0,0.0,0.0,0,1,0,0,1
CRG-2026-000361,2830.38,20,6,2335.05,0.758,0,0,0,1568,0.578,0,2303.49,3662425.5,2760.11,0,1.2121,1.2287,495.32,4.293,5,1,1,0.000773,7.948519,1,70.27,0.02483,1,0,0,1,0
CRG-2026-000362,6721.84,10,8,7465.06,-0.356,0,0,0,532,0.138,0,8042.06,5375826.38,6675.76,0,0.9004,0.8358,-743.23,1.457,6,1,0,0.00125,8.813265,1,46.08,0.00685,0,0,1,0,1
CRG-2026-000363,13349.77,21,13,12169.6,0.346,0,0,0,3159,0.132,0,11476.03,4107544.45,0.0,0,1.097,1.1633,1180.17,8.649,5,1,1,0.00325,9.499329,0,0.0,0.0,1,0,0,1,0
CRG-2026-000364,2532.96,12,4,2595.05,-0.085,0,0,0,2703,0.349,0,2659.77,4907475.75,0.0,0,0.9761,0.9523,-62.09,7.4,2,0,0,0.000516,7.837541,0,0.0,0.0,1,0,0,0,1
CRG-2026-000365,2178.44,8,9,2280.07,-0.159,0,0,0,4636,0.131,0,2382.33,2681824.92,2164.31,0,0.9554,0.9144,-101.63,12.693,6,1,0,0.000812,7.686822,1,14.13,0.00648,0,1,0,1,0
CRG-2026-000366,2032.71,15,7,1888.38,0.273,0,0,0,4749,0.464,0,1968.95,2854256.99,2052.98,0,1.0764,1.0324,144.33,13.002,0,0,0,0.000712,7.617616,1,20.28,0.00997,1,0,0,1,0
CRG-2026-000367,5911.54,2,2,3173.13,3.082,0,1,1,787,0.288,0,3424.85,5405901.97,5833.78,0,1.863,1.7261,2738.41,2.155,4,0,1,0.001094,8.684831,1,77.76,0.01315,0,1,0,0,1
CRG-2026-000368,2689.71,7,11,2295.95,0.613,0,0,0,3799,0.046,0,2279.63,4320350.04,2668.48,0,1.1715,1.1799,393.76,10.401,6,1,1,0.000623,7.897559,1,21.23,0.00789,0,1,0,1,0
CRG-2026-000369,6168.97,21,4,2765.16,4.396,0,1,0,4667,0.41,0,2889.94,1331389.01,0.0,0,2.231,2.1346,3403.81,12.778,6,1,1,0.004633,8.72745,0,0.0,0.0,1,0,0,0,1
CRG-2026-000370,597.92,13,6,600.31,-0.014,0,0,0,1146,0.314,0,630.7,1040139.51,596.72,0,0.996,0.948,-2.39,3.138,3,0,0,0.000575,6.395131,1,1.2,0.00201,0,1,0,1,0
CRG-2026-000371,1206.19,17,4,1272.84,-0.187,0,0,0,2247,0.402,0,1227.57,4633690.58,0.0,0,0.9476,0.9826,-66.66,6.152,1,0,0,0.00026,7.096047,0,0.0,0.0,1,0,0,0,1
CRG-2026-000372,941.4,15,3,817.9,0.539,0,0,0,379,0.116,0,800.59,1790443.9,919.36,0,1.151,1.1759,123.5,1.038,0,0,0,0.000526,6.848429,1,22.04,0.02341,1,0,0,1,0
CRG-2026-000373,1740.86,8,8,715.8,5.114,0,0,0,4233,0.427,0,737.98,4599628.8,0.0,0,2.432,2.3589,1025.05,11.589,1,0,0,0.000378,7.462707,0,0.0,0.0,0,1,0,1,0
CRG-2026-000374,4179.5,16,6,4128.64,0.044,0,0,0,1409,0.381,0,3945.43,1363945.76,4182.89,0,1.0123,1.0593,50.86,3.858,2,0,0,0.003064,8.338187,1,3.38,0.00081,0,1,0,1,0
CRG-2026-000375,4461.43,8,8,4128.64,0.288,0,0,0,1409,0.381,0,3802.46,3851083.75,4491.15,0,1.0806,1.1733,332.78,3.858,1,0,0,0.001158,8.403449,1,29.72,0.00666,1,0,0,0,1
CRG-2026-000376,832.78,10,6,1249.54,-1.191,0,0,0,1450,0.297,0,1154.23,1529949.66,838.16,0,0.6665,0.7215,-416.76,3.97,1,0,0,0.000544,6.725971,1,5.38,0.00645,1,0,0,0,1
CRG-2026-000377,1120.9,17,3,1249.54,-0.368,0,0,0,1450,0.297,0,1323.05,1173153.7,1113.93,0,0.8971,0.8472,-128.64,3.97,1,0,0,0.000955,7.022778,1,6.97,0.00622,1,0,0,0,1
CRG-2026-000378,1984.94,7,11,1944.61,0.074,0,0,0,4423,0.142,0,1904.37,3832031.32,1957.55,0,1.0207,1.0423,40.33,12.11,6,1,1,0.000518,7.593848,1,27.39,0.0138,0,1,0,1,0
CRG-2026-000379,765.62,7,13,903.17,-0.544,0,0,0,3016,0.309,0,836.41,2135939.98,773.36,0,0.8477,0.9154,-137.55,8.257,1,0,1,0.000358,6.641998,1,7.73,0.0101,1,0,0,1,0
CRG-2026-000380,858.15,21,9,849.9,0.035,0,0,0,1285,0.137,0,801.46,1809083.47,853.65,0,1.0097,1.0707,8.25,3.518,4,0,1,0.000474,6.755939,1,4.5,0.00524,0,1,0,1,0
CRG-2026-000381,3050.6,14,5,4366.91,-1.077,0,0,0,1773,0.369,0,4541.56,5384799.66,3021.32,0,0.6986,0.6717,-1316.3,4.854,2,0,0,0.000567,8.023423,1,29.29,0.0096,1,0,0,1,0
CRG-2026-000382,1854.14,14,7,2003.19,-0.266,0,0,0,823,0.43,0,1883.16,2372293.97,1838.83,0,0.9256,0.9846,-149.05,2.253,2,0,0,0.000782,7.525716,1,15.32,0.00826,0,0,1,1,0
CRG-2026-000383,4208.04,9,4,3900.12,0.282,0,0,0,2018,0.24,0,4026.94,4916324.65,4230.69,0,1.079,1.045,307.92,5.525,5,1,0,0.000856,8.34499,1,22.65,0.00538,0,1,0,1,0
CRG-2026-000384,2540.53,18,5,2546.98,-0.009,0,0,0,4020,0.058,0,2402.39,1110094.02,2568.71,0,0.9975,1.0575,-6.45,11.006,5,1,0,0.002289,7.840523,1,28.17,0.01109,0,1,0,1,0
CRG-2026-000385,4133.58,9,5,3623.36,0.503,0,0,0,3160,0.319,0,3770.38,5390815.93,4169.2,0,1.1408,1.0963,510.22,8.652,0,0,0,0.000767,8.327142,1,35.62,0.00862,1,0,0,1,0
CRG-2026-000386,704.33,17,5,715.8,-0.057,0,0,0,4233,0.427,0,662.53,1109269.04,704.2,0,0.984,1.0631,-11.47,11.589,0,0,0,0.000635,6.55867,1,0.14,0.00019,1,0,0,1,0
CRG-2026-000387,6529.77,13,7,7398.44,-0.419,0,0,0,1300,0.256,0,6952.59,4261134.46,6461.52,0,0.8826,0.9392,-868.67,3.559,6,1,0,0.001532,8.78428,1,68.25,0.01045,0,1,0,0,1
CRG-2026-000388,8796.45,12,8,7762.31,0.476,0,0,0,2433,0.355,0,8376.59,1143385.95,8785.91,0,1.1332,1.0501,1034.14,6.661,6,1,0,0.007693,9.082217,1,10.54,0.0012,0,1,0,0,1
CRG-2026-000389,6332.55,15,10,6440.23,-0.06,0,0,0,4440,0.305,0,6024.32,4828965.27,6312.33,0,0.9833,1.0512,-107.68,12.156,6,1,0,0.001311,8.753616,1,20.22,0.00319,1,0,0,1,0
CRG-2026-000390,1937.49,14,5,1944.61,-0.013,0,0,0,4423,0.142,0,2001.24,970561.34,1956.41,0,0.9963,0.9681,-7.13,12.11,6,1,0,0.001996,7.569663,1,18.92,0.00977,0,1,0,0,1
CRG-2026-000391,2171.66,12,8,2546.98,-0.526,0,0,0,4020,0.058,0,2492.05,4757947.97,2173.49,0,0.8526,0.8714,-375.33,11.006,0,0,0,0.000456,7.683707,1,1.83,0.00084,1,0,0,0,1
CRG-2026-000392,7498.71,14,2,7142.06,0.178,0,0,0,2983,0.191,0,7280.08,4565568.47,7498.42,0,1.0499,1.03,356.65,8.167,1,0,0,0.001642,8.92262,1,0.29,4e-05,1,0,0,1,0
CRG-2026-000393,4908.36,7,6,4780.38,0.096,0,0,0,5185,0.269,0,4430.28,2155551.89,4904.69,0,1.0268,1.1079,127.98,14.196,1,0,1,0.002277,8.498899,1,3.67,0.00075,1,0,0,1,0
CRG-2026-000394,3886.47,6,8,3553.63,0.335,0,0,0,1517,0.111,0,3532.97,3523499.25,3904.3,0,1.0937,1.1001,332.84,4.153,5,1,1,0.001103,8.265513,1,17.83,0.00459,0,0,1,1,0
CRG-2026-000395,2560.89,18,3,2203.78,0.579,0,0,0,3100,0.317,0,2201.92,5110241.07,0.0,0,1.162,1.163,357.11,8.487,1,0,0,0.000501,7.848502,0,0.0,0.0,0,1,0,1,0
CRG-2026-000396,1147.65,8,10,1271.3,-0.347,0,0,0,5010,0.067,0,1306.61,3442663.57,1139.06,0,0.9027,0.8783,-123.65,13.717,3,0,0,0.000333,7.046343,1,8.59,0.00749,0,0,1,0,1
CRG-2026-000397,1259.19,12,6,1102.9,0.506,0,0,0,663,0.28,0,1099.83,1924341.73,1256.43,0,1.1417,1.1449,156.28,1.815,6,1,0,0.000654,7.139015,1,2.76,0.00219,1,0,0,1,0
CRG-2026-000398,2729.22,9,6,2678.53,0.068,0,0,0,3507,0.521,0,2810.29,4732519.79,2766.89,0,1.0189,0.9712,50.69,9.602,6,1,0,0.000577,7.912138,1,37.67,0.0138,1,0,0,1,0
CRG-2026-000399,6477.44,16,5,6067.52,0.241,0,0,0,5074,0.127,0,6183.94,1606310.52,0.0,0,1.0676,1.0475,409.92,13.892,0,0,0,0.004032,8.776235,0,0.0,0.0,0,0,1,1,0
CRG-2026-000400,610.22,8,6,652.78,-0.233,0,0,0,2109,0.185,0,697.64,1209145.3,610.22,0,0.9348,0.8747,-42.57,5.774,6,1,0,0.000505,6.415453,1,0.0,0.0,1,0,0,0,1
CRG-2026-000401,1367.94,7,1,1192.14,0.527,0,0,0,558,0.219,0,1112.87,4318947.22,1372.09,0,1.1475,1.2292,175.8,1.528,2,0,1,0.000317,7.22179,1,4.15,0.00303,0,0,1,1,0
CRG-2026-000402,1470.85,16,9,1271.3,0.561,0,0,0,5010,0.067,0,1178.63,3643550.42,1472.19,0,1.157,1.2479,199.55,13.717,3,0,0,0.000404,7.294272,1,1.34,0.00091,1,0,0,1,0
CRG-2026-000403,1529.91,8,7,1580.9,-0.115,0,0,0,260,0.081,0,1552.36,2344921.55,1515.71,0,0.9677,0.9855,-50.99,0.712,4,0,0,0.000652,7.333617,1,14.2,0.00928,1,0,0,1,0
CRG-2026-000404,19798.34,9,7,8438.4,4.808,0,0,0,3128,0.323,0,8654.34,2872324.86,19895.66,0,2.3462,2.2877,11359.94,8.564,5,1,0,0.006893,9.893404,1,97.33,0.00492,1,0,0,1,0
CRG-2026-000405,1799.96,10,4,1750.35,0.101,0,0,0,1868,0.377,0,1649.51,3851953.91,0.0,0,1.0283,1.0912,49.62,5.114,4,0,0,0.000467,7.496077,0,0.0,0.0,0,0,1,0,1
CRG-2026-000406,1561.06,11,9,1750.35,-0.386,0,0,0,1868,0.377,0,1834.09,4148125.41,1567.32,0,0.8919,0.8511,-189.28,5.114,6,1,0,0.000376,7.353763,1,6.25,0.004,0,1,0,0,1
CRG-2026-000407,3368.37,17,13,2975.37,0.472,0,0,0,1769,0.245,0,2753.54,3389102.26,0.0,0,1.1321,1.2233,393.0,4.843,3,0,0,0.000994,8.122482,0,0.0,0.0,1,0,0,0,1
CRG-2026-000408,1471.9,18,9,1487.06,-0.036,0,0,0,2095,0.468,0,1460.33,2739219.61,1468.09,0,0.9898,1.0079,-15.16,5.736,4,0,0,0.000537,7.294991,1,3.82,0.00259,1,0,0,1,0
CRG-2026-000409,12206.91,11,6,11497.98,0.22,0,0,0,2149,0.041,0,12049.05,5449049.28,12116.6,0,1.0617,1.0131,708.93,5.884,3,0,0,0.00224,9.409839,1,90.31,0.0074,0,1,0,1,0
CRG-2026-000410,1852.0,12,9,1888.38,-0.069,0,0,0,4749,0.464,0,1894.04,1407381.51,1841.9,0,0.9807,0.9778,-36.38,13.002,5,1,0,0.001316,7.524561,1,10.1,0.00545,1,0,0,1,0
CRG-2026-000411,2571.96,9,7,2280.07,0.457,0,0,0,4636,0.131,0,2192.5,3558593.44,2569.55,0,1.128,1.1731,291.89,12.693,4,0,0,0.000723,7.852812,1,2.4,0.00093,0,0,1,0,1
CRG-2026-000412,1287.34,9,4,1090.14,0.646,0,0,0,3502,0.575,0,1043.83,5428793.52,1282.08,0,1.1809,1.2333,197.2,9.588,1,0,0,0.000237,7.161113,1,5.27,0.00409,0,1,0,0,1
CRG-2026-000413,3859.69,9,9,3868.31,-0.008,0,0,0,3030,0.249,0,4090.76,4560982.75,3841.13,0,0.9978,0.9435,-8.61,8.296,6,1,0,0.000846,8.258602,1,18.56,0.00481,1,0,0,0,1
CRG-2026-000414,2940.01,12,4,2399.05,0.805,0,0,0,2979,0.306,0,2409.79,4111675.84,2964.21,0,1.2255,1.22,540.97,8.156,2,0,0,0.000715,7.98651,1,24.19,0.00823,1,0,0,1,0
CRG-2026-000415,3352.75,17,11,3119.52,0.267,0,0,0,2070,0.173,0,3123.19,3806641.08,3370.58,0,1.0748,1.0735,233.23,5.667,0,0,0,0.000881,8.117834,1,17.83,0.00532,1,0,0,1,0
CRG-2026-000416,2747.74,8,6,2765.16,-0.022,0,0,0,4667,0.31,0,2965.12,5036072.66,2703.87,0,0.9937,0.9267,-17.42,12.778,5,1,0,0.000546,7.918898,1,43.88,0.01597,0,1,0,1,0
CRG-2026-000417,12302.43,7,4,12169.6,0.039,0,0,0,3159,0.132,0,12448.89,4701367.46,12275.65,0,1.0109,0.9882,132.83,8.649,6,1,1,0.002617,9.417633,1,26.78,0.00218,1,0,0,0,1
CRG-2026-000418,6245.94,8,7,6671.21,-0.228,0,0,0,1985,0.816,0,7098.44,2196495.62,0.0,0,0.9363,0.8799,-425.27,5.435,5,1,0,0.002844,8.739847,0,0.0,0.0,1,0,0,0,1
CRG-2026-000419,11431.93,16,6,12169.6,-0.216,0,0,0,3159,0.132,0,11842.46,4225825.96,11337.63,0,0.9394,0.9653,-737.67,8.649,1,0,0,0.002705,9.344253,1,94.3,0.00825,1,0,0,1,0
CRG-2026-000420,3614.16,10,5,3119.52,0.566,0,0,0,2070,0.173,0,3261.17,2515156.43,3642.14,0,1.1586,1.1082,494.65,5.667,5,1,0,0.001437,8.192892,1,27.97,0.00774,1,0,0,1,0
CRG-2026-000421,1363.31,15,9,1487.06,-0.297,0,0,0,2095,0.468,0,1457.05,5138077.59,1356.46,0,0.9168,0.9357,-123.75,5.736,0,0,0,0.000265,7.218408,1,6.86,0.00503,1,0,0,1,0
CRG-2026-000422,881.68,16,7,1269.32,-1.091,0,0,0,605,0.759,0,1364.79,4735541.66,876.05,0,0.6946,0.646,-387.63,1.656,1,0,0,0.000186,6.782968,1,5.64,0.00639,1,0,0,1,0
CRG-2026-000423,2185.94,7,7,2029.95,0.274,0,0,0,4692,0.143,0,2052.07,2041164.51,2206.34,0,1.0768,1.0652,155.99,12.846,3,0,1,0.001071,7.69026,1,20.39,0.00933,1,0,0,0,1
CRG-2026-000424,2683.36,11,13,2902.85,-0.27,0,0,0,827,0.297,0,2816.41,1227709.76,2700.15,0,0.9244,0.9528,-219.49,2.264,5,1,0,0.002186,7.895199,1,16.78,0.00625,1,0,0,1,0
