invoice_id,invoice_amount,submission_hour,supplier_invoice_count_30d,supplier_avg_amount_90d,invoice_amount_zscore,duplicate_invoice_flag,split_invoice_flag,late_night_submission_flag,supplier_age_days,supplier_risk_score,blacklisted_flag,avg_invoice_amount,annual_budget,ocr_total_extracted,image_tamper_flag,amount_to_supplier_90d_avg_ratio,amount_to_supplier_avg_ratio,amount_diff_supplier_90d_avg,supplier_age_years,invoice_day_of_week,weekend_invoice_flag,outside_business_hours_flag,invoice_to_department_budget_ratio,log_invoice_amount,image_metadata_available_flag,invoice_ocr_amount_diff,invoice_ocr_relative_diff,payment_terms_NET30,payment_terms_NET60,payment_terms_NET90,invoice_type_GOODS,invoice_type_SERVICES
NBM-2026-000295,1517.04,10,5,1482.32,0.084,0,0,0,1927,0.944,0,1382.79,1261180.38,0.0,0,1.0234,1.0971,34.72,5.276,6,1,0,0.001203,7.325173,0,0.0,0.0,1,0,0,0,1
NBM-2026-000296,15778.72,16,5,13283.8,0.671,0,0,0,4303,0.229,0,12702.4,2181418.29,15721.6,0,1.1878,1.2422,2494.92,11.781,3,0,0,0.007233,9.666481,1,57.12,0.00362,1,0,0,1,0
NBM-2026-000297,2195.21,18,10,2080.22,0.197,0,0,0,812,0.024,0,2160.74,2077796.36,2212.78,0,1.0553,1.016,114.99,2.223,6,1,0,0.001057,7.69449,1,17.57,0.008,1,0,0,1,0
NBM-2026-000298,2731.73,17,8,3025.65,-0.347,0,0,0,2539,0.437,0,3195.82,3995467.46,2738.95,0,0.9029,0.8548,-293.92,6.951,5,1,0,0.000684,7.913057,1,7.22,0.00264,1,0,0,1,0
NBM-2026-000299,1071.15,7,13,1035.83,0.122,0,0,0,4407,0.335,0,953.48,773366.55,1071.78,0,1.0341,1.1234,35.31,12.066,3,0,1,0.001385,6.977417,1,0.63,0.00059,0,0,1,0,1
NBM-2026-000300,4383.42,8,5,4364.16,0.016,0,0,0,2772,0.193,0,4415.28,771764.38,4392.39,0,1.0044,0.9928,19.26,7.589,6,1,0,0.00568,8.385813,1,8.97,0.00205,1,0,0,0,1
NBM-2026-000301,3221.11,11,5,3497.04,-0.282,0,0,0,933,0.152,0,3604.71,2076409.74,3224.54,0,0.9211,0.8936,-275.93,2.554,5,1,0,0.001551,8.077792,1,3.43,0.00106,0,1,0,0,1
NBM-2026-000302,2111.34,1,8,809.28,5.746,1,0,1,3580,0.276,0,860.47,1977464.71,2091.83,0,2.6089,2.4537,1302.06,9.802,5,1,1,0.001068,7.655553,1,19.52,0.00924,1,0,0,1,0
NBM-2026-000303,1853.1,5,10,1902.38,-0.093,0,0,0,2663,0.49,0,2048.7,2522382.88,1839.55,0,0.9741,0.9045,-49.28,7.291,6,1,1,0.000735,7.525156,1,13.55,0.00731,1,0,0,1,0
NBM-2026-000304,6761.62,11,7,7758.99,-0.459,0,0,0,1017,0.371,0,8075.49,705874.26,6765.94,0,0.8715,0.8373,-997.37,2.784,4,0,0,0.009579,8.819166,1,4.32,0.00064,1,0,0,1,0
NBM-2026-000305,5128.36,12,4,2302.63,4.383,0,1,0,4198,0.235,0,2168.08,3630665.21,4887.19,1,2.2272,2.3654,2825.73,11.493,2,0,0,0.001413,8.542737,1,241.18,0.04703,0,1,0,0,1
NBM-2026-000306,4036.11,13,5,3008.58,1.22,0,0,0,70,0.274,0,3141.38,3473802.99,4101.54,0,1.3415,1.2848,1027.53,0.192,2,0,0,0.001162,8.303285,1,65.42,0.01621,1,0,0,1,0
NBM-2026-000307,2795.13,9,8,2627.48,0.228,0,0,0,3373,0.157,0,2619.02,2632955.51,2757.4,0,1.0638,1.0672,167.64,9.235,5,1,0,0.001062,7.93599,1,37.73,0.0135,1,0,0,1,0
NBM-2026-000308,1831.54,14,7,2247.42,-0.661,0,0,0,871,0.325,0,2246.12,665170.33,1834.48,0,0.8149,0.8154,-415.89,2.385,6,1,0,0.002753,7.513456,1,2.94,0.00161,1,0,0,1,0
NBM-2026-000309,10408.59,2,4,3811.99,6.18,0,0,1,2468,0.05,0,3920.93,2709133.15,10347.02,0,2.7305,2.6546,6596.6,6.757,1,0,1,0.003842,9.250483,1,61.57,0.00591,0,0,1,1,0
NBM-2026-000310,332.03,9,6,333.29,-0.013,0,0,0,3803,0.282,0,313.12,2772771.88,333.13,0,0.9962,1.0604,-1.26,10.412,5,1,0,0.00012,5.808221,1,1.1,0.00333,0,1,0,1,0
NBM-2026-000311,2204.73,17,7,2302.63,-0.152,0,0,0,4198,0.135,0,2146.6,2693168.23,2212.46,0,0.9575,1.0271,-97.9,11.493,0,0,0,0.000819,7.698815,1,7.72,0.0035,1,0,0,0,1
NBM-2026-000312,1480.03,9,6,1366.84,0.296,0,0,0,2578,0.148,0,1427.89,1937482.19,1494.75,0,1.0828,1.0365,113.19,7.058,5,1,0,0.000764,7.30049,1,14.72,0.00995,1,0,0,1,0
NBM-2026-000313,1175.24,14,8,1053.86,0.411,0,0,0,244,0.145,0,1061.59,3800244.83,1165.76,0,1.1152,1.1071,121.38,0.668,2,0,0,0.000309,7.07008,1,9.48,0.00807,1,0,0,1,0
NBM-2026-000314,3175.72,6,8,3527.38,-0.356,0,0,0,153,0.531,0,3558.71,904157.28,3168.72,0,0.9003,0.8924,-351.66,0.419,6,1,1,0.003512,8.063605,1,7.0,0.0022,0,0,1,1,0
NBM-2026-000315,5554.19,17,8,5975.02,-0.252,0,0,0,4283,0.405,0,5498.86,1782341.18,5535.27,0,0.9296,1.0101,-420.83,11.726,0,0,0,0.003116,8.622489,1,18.93,0.00341,1,0,0,1,0
NBM-2026-000316,6081.02,15,13,6034.86,0.027,0,0,0,4735,0.253,0,6253.1,1110116.1,6143.57,0,1.0076,0.9725,46.16,12.964,1,0,0,0.005478,8.713092,1,62.55,0.01029,1,0,0,1,0
NBM-2026-000317,16523.55,13,1,16184.51,0.075,0,0,0,203,0.314,0,16715.9,2489882.57,16440.23,0,1.0209,0.9885,339.03,0.556,0,0,0,0.006636,9.712602,1,83.32,0.00504,1,0,0,1,0
NBM-2026-000318,3100.44,13,9,2985.48,0.138,0,0,0,3200,0.206,0,2901.05,2767930.32,3112.72,0,1.0385,1.0687,114.96,8.761,2,0,0,0.00112,8.039621,1,12.29,0.00396,1,0,0,1,0
NBM-2026-000319,4475.52,14,8,4905.48,-0.313,0,0,0,3338,0.244,0,4945.59,1229455.0,4500.81,0,0.9124,0.905,-429.96,9.139,0,0,0,0.00364,8.4066,1,25.29,0.00565,1,0,0,1,0
NBM-2026-000320,2399.44,16,8,2302.63,0.15,0,0,0,4198,0.135,0,2406.94,1340108.68,2412.71,0,1.042,0.9969,96.81,11.493,0,0,0,0.00179,7.783406,1,13.28,0.00553,1,0,0,1,0
NBM-2026-000321,3704.37,15,6,4364.16,-0.54,0,0,0,2772,0.193,0,4535.6,3021756.83,3713.23,0,0.8488,0.8167,-659.79,7.589,2,0,0,0.001226,8.217538,1,8.86,0.00239,0,1,0,1,0
NBM-2026-000322,2300.03,9,10,2181.22,0.195,0,0,0,2598,0.108,0,2080.48,635275.69,2326.71,0,1.0545,1.1055,118.81,7.113,2,0,0,0.003621,7.741113,1,26.68,0.0116,1,0,0,1,0
NBM-2026-000323,418.39,15,5,389.61,0.264,0,0,0,1245,0.258,0,369.08,2881985.79,420.11,0,1.0739,1.1336,28.78,3.409,2,0,0,0.000145,6.038792,1,1.72,0.00412,0,1,0,1,0
NBM-2026-000324,12367.4,15,8,13283.8,-0.246,0,0,0,4303,0.229,0,13255.16,680114.47,12364.55,0,0.931,0.933,-916.4,11.781,6,1,0,0.018184,9.4229,1,2.85,0.00023,1,0,0,1,0
NBM-2026-000325,15460.23,8,7,17801.94,-0.47,0,0,0,3901,0.478,0,18728.28,1256060.25,15524.94,0,0.8685,0.8255,-2341.72,10.68,5,1,0,0.012309,9.646091,1,64.72,0.00419,0,0,1,0,1
NBM-2026-000326,1960.16,13,7,809.28,5.079,0,1,0,3580,0.256,0,782.98,1258512.01,1972.23,0,2.4221,2.5035,1150.88,9.802,5,1,0,0.001558,7.581293,1,12.07,0.00616,1,0,0,1,0
NBM-2026-000327,2992.62,9,6,2745.45,0.322,0,0,0,1384,0.076,0,2592.57,3773825.74,2965.69,0,1.09,1.1543,247.17,3.789,1,0,0,0.000793,8.004239,1,26.93,0.009,1,0,0,1,0
NBM-2026-000328,1304.93,17,9,1500.84,-0.466,0,0,0,2077,0.25,0,1504.4,3001871.72,1293.57,0,0.8695,0.8674,-195.91,5.687,0,0,0,0.000435,7.174668,1,11.36,0.0087,0,1,0,0,1
NBM-2026-000329,7225.67,12,2,3276.08,4.306,0,1,0,447,0.201,0,3184.19,4125204.81,7223.88,0,2.2056,2.2692,3949.59,1.224,6,1,0,0.001752,8.885534,1,1.79,0.00025,1,0,0,1,0
NBM-2026-000330,5001.5,13,10,4905.48,0.07,0,0,0,3338,0.244,0,4702.14,726831.94,5104.7,0,1.0196,1.0637,96.02,9.139,3,0,0,0.006881,8.517694,1,103.2,0.02063,1,0,0,0,1
NBM-2026-000331,2278.53,13,13,2302.63,-0.037,0,0,0,4198,0.135,0,2410.0,694879.64,0.0,0,0.9895,0.9454,-24.1,11.493,2,0,0,0.003279,7.731724,0,0.0,0.0,0,1,0,0,1
NBM-2026-000332,953.1,17,3,915.08,0.148,0,0,0,4311,0.117,0,897.87,3061738.14,955.61,0,1.0415,1.0615,38.02,11.803,3,0,0,0.000311,6.860773,1,2.51,0.00263,1,0,0,0,1
NBM-2026-000333,1645.18,13,10,1953.96,-0.564,0,0,0,155,0.37,0,2084.55,4082474.94,1632.06,0,0.842,0.7892,-308.78,0.424,5,1,0,0.000403,7.406213,1,13.12,0.00797,1,0,0,0,1
NBM-2026-000334,3503.4,8,12,2972.03,0.639,0,0,0,3802,0.253,0,3150.47,1636554.34,3507.75,0,1.1788,1.112,531.37,10.409,3,0,0,0.002141,8.161775,1,4.35,0.00124,0,1,0,0,1
NBM-2026-000335,1948.34,10,9,2237.84,-0.462,0,0,0,2655,0.206,0,2120.62,2968967.48,1967.5,0,0.8706,0.9188,-289.51,7.269,1,0,0,0.000656,7.575244,1,19.16,0.00983,1,0,0,0,1
NBM-2026-000336,11944.18,8,12,10878.56,0.35,0,0,0,3268,0.211,0,10649.73,1181565.23,11897.15,0,1.098,1.1215,1065.63,8.947,6,1,0,0.010109,9.388084,1,47.03,0.00394,1,0,0,1,0
NBM-2026-000337,10643.73,15,4,4141.47,5.607,0,0,0,3829,0.613,0,3995.84,1326408.41,10514.09,0,2.57,2.6637,6502.27,10.483,1,0,0,0.008024,9.272821,1,129.64,0.01218,1,0,0,0,1
NBM-2026-000338,4679.67,18,7,4364.16,0.258,0,0,0,2772,0.193,0,4133.39,3959802.96,4655.98,0,1.0723,1.1322,315.51,7.589,4,0,0,0.001182,8.451197,1,23.69,0.00506,0,1,0,1,0
NBM-2026-000339,4018.96,9,6,3899.75,0.109,0,0,0,4863,0.089,0,4152.78,3461040.64,4003.29,0,1.0306,0.9678,119.21,13.314,1,0,0,0.001161,8.299027,1,15.67,0.0039,1,0,0,1,0
NBM-2026-000340,4786.41,12,9,3899.75,0.812,0,0,0,4863,0.089,0,3959.74,2575292.75,4826.18,0,1.2274,1.2088,886.66,13.314,2,0,0,0.001859,8.473745,1,39.77,0.00831,1,0,0,1,0
NBM-2026-000341,1130.2,13,5,1194.41,-0.192,0,0,0,1234,0.179,0,1106.1,4252344.83,1118.33,0,0.9462,1.0218,-64.21,3.379,3,0,0,0.000266,7.031035,1,11.87,0.0105,0,1,0,0,1
NBM-2026-000342,2970.28,9,9,2643.23,0.442,0,0,0,4084,0.294,0,2711.55,4225553.6,2989.42,0,1.1237,1.0954,327.04,11.181,6,1,0,0.000703,7.996747,1,19.15,0.00645,1,0,0,1,0
NBM-2026-000343,3149.59,13,8,2819.03,0.419,0,0,0,4058,0.22,0,2618.95,3193594.69,3136.77,0,1.1173,1.2026,330.56,11.11,4,0,0,0.000986,8.055344,1,12.82,0.00407,0,1,0,0,1
NBM-2026-000344,729.91,13,4,930.43,-0.77,0,0,0,2091,0.81,0,989.15,2224141.41,730.48,0,0.7845,0.7379,-200.52,5.725,0,0,0,0.000328,6.594287,1,0.57,0.00078,1,0,0,1,0
NBM-2026-000345,4923.76,6,6,5419.61,-0.327,0,0,0,2924,0.132,0,5055.59,3036968.1,4945.59,0,0.9085,0.9739,-495.85,8.005,1,0,1,0.001621,8.50203,1,21.84,0.00444,1,0,0,0,1
NBM-2026-000346,2129.27,9,5,2402.69,-0.406,0,0,0,3482,0.108,0,2306.25,621431.97,2111.17,0,0.8862,0.9233,-273.42,9.533,0,0,0,0.003426,7.664004,1,18.1,0.0085,1,0,0,0,1
NBM-2026-000347,2672.05,13,2,3527.38,-0.866,0,0,0,153,0.531,0,3795.69,2799759.27,0.0,0,0.7575,0.704,-855.33,0.419,0,0,0,0.000954,7.890974,0,0.0,0.0,1,0,0,1,0
NBM-2026-000348,929.39,12,10,1450.06,-1.282,0,0,0,412,0.927,1,1486.64,2266061.31,934.27,0,0.6409,0.6252,-520.68,1.128,6,1,0,0.00041,6.8356,1,4.89,0.00526,1,0,0,1,0
NBM-2026-000349,549.81,10,4,582.02,-0.198,0,0,0,4458,0.334,0,605.73,1924653.72,0.0,0,0.9447,0.9077,-32.21,12.205,4,0,0,0.000286,6.311385,0,0.0,0.0,1,0,0,0,1
NBM-2026-000350,1087.18,10,10,1035.83,0.177,0,0,0,4407,0.335,0,1086.97,2173993.48,1079.65,0,1.0496,1.0002,51.35,12.066,3,0,0,0.0005,6.992264,1,7.53,0.00693,1,0,0,1,0
NBM-2026-000351,7852.66,14,5,7758.99,0.043,0,0,0,1017,0.371,0,8358.31,3567704.88,7974.72,0,1.0121,0.9395,93.67,2.784,4,0,0,0.002201,8.968735,1,122.05,0.01554,1,0,0,1,0
NBM-2026-000352,632.01,13,9,471.97,1.211,0,0,0,4127,0.238,0,487.01,2183356.49,640.87,0,1.3391,1.2977,160.04,11.299,5,1,0,0.000289,6.450492,1,8.86,0.01401,0,1,0,0,1
NBM-2026-000353,1768.59,8,5,1902.38,-0.251,0,0,0,2663,0.49,0,1857.28,3042012.88,1763.11,0,0.9297,0.9522,-133.79,7.291,4,0,0,0.000581,7.478504,1,5.48,0.0031,0,1,0,1,0
NBM-2026-000354,910.15,17,2,1053.86,-0.487,0,0,0,244,0.145,0,1118.65,4070992.87,915.18,0,0.8636,0.8136,-143.71,0.668,4,0,0,0.000224,6.814709,1,5.03,0.00553,0,1,0,0,1
NBM-2026-000355,351.08,20,7,402.7,-0.458,0,0,0,681,0.101,0,413.57,688286.13,352.2,0,0.8718,0.8489,-51.62,1.864,5,1,1,0.00051,5.86386,1,1.12,0.00318,1,0,0,1,0
NBM-2026-000356,2926.08,12,8,2643.23,0.382,0,0,0,4084,0.294,0,2678.81,1735570.89,2944.39,0,1.107,1.0923,282.84,11.181,4,0,0,0.001686,7.981759,1,18.31,0.00626,1,0,0,0,1
NBM-2026-000357,1920.99,9,1,930.43,3.802,0,0,0,2091,0.81,0,947.56,1792417.39,1934.44,0,2.0646,2.0273,990.56,5.725,0,0,0,0.001072,7.561114,1,13.46,0.00701,0,1,0,0,1
NBM-2026-000358,3382.25,15,7,3455.75,-0.076,0,0,0,3780,0.288,0,3564.31,898523.75,3377.43,0,0.9787,0.9489,-73.5,10.349,4,0,0,0.003764,8.126592,1,4.82,0.00143,1,0,0,1,0
NBM-2026-000359,11468.22,5,5,10502.81,0.328,0,0,0,687,0.589,0,10385.96,2693808.26,11527.34,0,1.0919,1.1042,965.41,1.881,3,0,1,0.004257,9.347422,1,59.13,0.00516,1,0,0,1,0
NBM-2026-000360,16629.75,8,5,17801.94,-0.235,0,0,0,3901,0.478,0,17987.9,3234162.56,16575.25,0,0.9342,0.9245,-1172.2,10.68,5,1,0,0.005142,9.719009,1,54.5,0.00328,0,1,0,1,0
NBM-2026-000361,1831.33,14,1,1396.55,1.112,0,0,0,1578,0.428,0,1470.84,3062421.43,1790.83,0,1.3113,1.2451,434.78,4.32,3,0,0,0.000598,7.513343,1,40.5,0.02212,1,0,0,0,1
NBM-2026-000362,11957.79,14,4,11373.47,0.183,0,0,0,2975,0.231,0,10858.58,3200765.49,0.0,0,1.0514,1.1012,584.32,8.145,1,0,0,0.003736,9.389222,0,0.0,0.0,1,0,0,1,0
NBM-2026-000363,12585.69,20,4,12512.73,0.021,0,0,0,3033,0.511,0,12295.13,2570684.8,12576.9,0,1.0058,1.0236,72.96,8.304,4,0,1,0.004896,9.440395,1,8.79,0.0007,0,1,0,0,1
NBM-2026-000364,2363.47,13,6,2402.69,-0.058,0,0,0,3482,0.108,0,2498.84,1342103.06,2364.7,0,0.9837,0.9458,-39.22,9.533,2,0,0,0.001761,7.768309,1,1.23,0.00052,1,0,0,1,0
NBM-2026-000365,417.54,6,8,389.61,0.256,0,0,0,1245,0.258,0,391.04,2567839.51,417.73,0,1.0717,1.0678,27.93,3.409,5,1,1,0.000163,6.036783,1,0.19,0.00045,0,1,0,0,1
NBM-2026-000366,3851.6,11,10,3455.75,0.409,0,0,0,3780,0.288,0,3489.26,3106647.8,0.0,0,1.1145,1.1038,395.85,10.349,5,1,0,0.00124,8.256504,0,0.0,0.0,1,0,0,1,0
NBM-2026-000367,15908.92,18,10,13283.8,0.706,0,0,0,4303,0.229,0,12773.06,644896.15,15889.88,0,1.1976,1.2455,2625.12,11.781,6,1,0,0.024669,9.674698,1,19.05,0.0012,1,0,0,0,1
NBM-2026-000368,6143.0,11,6,5794.06,0.215,0,0,0,3354,0.091,0,6191.63,2272943.77,6042.94,0,1.0602,0.9921,348.94,9.183,1,0,0,0.002703,8.723232,1,100.06,0.01629,1,0,0,1,0
NBM-2026-000369,3662.98,14,3,4086.97,-0.371,0,0,0,4714,0.069,0,3882.91,1524752.55,3659.17,0,0.8963,0.9434,-423.99,12.906,4,0,0,0.002402,8.206304,1,3.8,0.00104,0,0,1,0,1
NBM-2026-000370,1620.24,12,11,1688.12,-0.144,0,0,0,2703,0.093,0,1723.07,1007006.24,1593.65,0,0.9598,0.9403,-67.88,7.4,0,0,0,0.001609,7.390946,1,26.59,0.01641,1,0,0,1,0
NBM-2026-000371,1960.14,9,7,1523.1,1.025,0,0,0,2351,0.153,0,1613.56,3202901.32,1967.53,0,1.2869,1.2148,437.04,6.437,2,0,0,0.000612,7.581282,1,7.39,0.00377,1,0,0,1,0
NBM-2026-000372,1969.35,7,11,2198.5,-0.372,0,0,0,1401,0.222,0,2057.64,3115879.59,1955.68,0,0.8958,0.9571,-229.15,3.836,4,0,1,0.000632,7.585967,1,13.67,0.00694,0,0,1,1,0
NBM-2026-000373,2511.19,12,4,2247.42,0.419,0,0,0,871,0.325,0,2354.2,3253557.39,2568.56,0,1.1174,1.0667,263.77,2.385,4,0,0,0.000772,7.828911,1,57.37,0.02285,0,1,0,1,0
NBM-2026-000374,7451.08,6,1,7314.25,0.067,0,0,0,3312,0.036,0,6869.27,4216104.75,7545.25,0,1.0187,1.0847,136.83,9.068,0,0,1,0.001767,8.916248,1,94.17,0.01264,1,0,0,0,1
NBM-2026-000375,2347.68,15,12,2302.63,0.07,0,0,0,4198,0.135,0,2155.63,1008903.3,2331.52,0,1.0196,1.0891,45.05,11.493,1,0,0,0.002327,7.76161,1,16.16,0.00688,0,0,1,0,1
NBM-2026-000376,5969.07,15,3,3622.17,2.314,0,0,0,161,0.481,0,3670.58,1539662.97,5932.58,0,1.6479,1.6262,2346.89,0.441,2,0,0,0.003877,8.694513,1,36.48,0.00611,0,1,0,0,1
NBM-2026-000377,2187.65,6,5,2237.84,-0.08,0,0,0,2655,0.206,0,2399.51,897909.44,2186.71,0,0.9776,0.9117,-50.2,7.269,2,0,1,0.002436,7.691039,1,0.93,0.00043,0,1,0,1,0
NBM-2026-000378,1978.37,13,5,1949.21,0.053,0,0,0,1778,0.893,0,1983.74,2298896.54,1963.05,0,1.015,0.9973,29.16,4.868,3,0,0,0.000861,7.590536,1,15.33,0.00775,0,1,0,0,1
NBM-2026-000379,5483.68,15,5,5418.23,0.043,0,0,0,424,0.424,0,4988.63,811790.23,5464.42,0,1.0121,1.0992,65.44,1.161,0,0,0,0.006755,8.609713,1,19.25,0.00351,1,0,0,0,1
NBM-2026-000380,3169.64,11,6,4389.65,-0.993,0,0,0,3925,0.211,0,4489.38,1120464.57,3165.1,0,0.7221,0.706,-1220.01,10.746,5,1,0,0.002829,8.061688,1,4.54,0.00143,1,0,0,0,1
NBM-2026-000381,24176.81,7,7,18553.82,1.082,0,0,0,2857,0.509,0,18336.9,1012814.59,24513.53,0,1.3031,1.3185,5622.99,7.822,0,0,1,0.023871,10.093191,1,336.72,0.01393,1,0,0,1,0
NBM-2026-000382,1794.05,11,3,2819.03,-1.299,0,0,0,4058,0.22,0,2988.66,4276836.72,1792.66,0,0.6364,0.6003,-1024.97,11.11,2,0,0,0.000419,7.492789,1,1.39,0.00077,1,0,0,1,0
NBM-2026-000383,5191.16,14,1,6399.34,-0.674,0,0,0,1028,0.495,0,6039.14,1778418.67,5148.99,0,0.8112,0.8596,-1208.18,2.815,4,0,0,0.002919,8.554905,1,42.17,0.00812,1,0,0,0,1
NBM-2026-000384,1868.28,5,10,1498.56,0.881,0,0,0,2936,0.067,0,1392.45,2714945.28,1905.2,0,1.2467,1.3417,369.73,8.038,1,0,1,0.000688,7.53331,1,36.92,0.01976,1,0,0,0,1
NBM-2026-000385,447.15,13,6,402.7,0.394,0,0,0,681,0.101,0,407.32,1825834.71,446.86,0,1.1104,1.0978,44.45,1.864,4,0,0,0.000245,6.105121,1,0.29,0.00064,1,0,0,0,1
NBM-2026-000386,3266.72,15,11,4025.99,-0.674,0,0,0,1528,0.342,0,4116.7,1055996.72,3265.67,0,0.8114,0.7935,-759.27,4.183,3,0,0,0.003093,8.091847,1,1.05,0.00032,0,1,0,0,1
NBM-2026-000387,1757.24,7,8,1482.32,0.662,0,0,0,1927,0.944,0,1398.32,1010532.6,1764.85,0,1.1855,1.2567,274.92,5.276,6,1,1,0.001739,7.472069,1,7.61,0.00433,0,1,0,0,1
NBM-2026-000388,4595.1,13,7,4335.94,0.213,0,0,0,651,0.316,0,4643.26,3626552.56,4549.56,0,1.0598,0.9896,259.16,1.782,1,0,0,0.001267,8.432963,1,45.54,0.00991,1,0,0,1,0
NBM-2026-000389,5365.98,14,2,4624.52,0.573,0,0,0,3812,0.069,0,4597.05,1409391.39,0.0,0,1.1603,1.1673,741.46,10.437,6,1,0,0.003807,8.588021,0,0.0,0.0,1,0,0,1,0
NBM-2026-000390,10140.01,12,6,14186.61,-1.019,0,0,0,3670,0.787,0,14615.36,2090263.85,10120.59,0,0.7148,0.6938,-4046.6,10.048,2,0,0,0.004851,9.224343,1,19.42,0.00192,0,1,0,0,1
NBM-2026-000391,5062.05,9,4,5327.79,-0.178,0,0,0,4121,0.198,0,5491.92,4221568.23,5054.45,0,0.9501,0.9217,-265.74,11.283,4,0,0,0.001199,8.529725,1,7.6,0.0015,1,0,0,1,0
NBM-2026-000392,5400.91,7,12,4945.97,0.329,0,0,0,3299,0.116,0,4591.95,2495057.63,5373.47,0,1.092,1.1762,454.94,9.032,3,0,1,0.002165,8.594509,1,27.45,0.00508,1,0,0,0,1
NBM-2026-000393,5608.22,5,12,5842.64,-0.143,0,0,0,5112,0.092,0,5588.5,1883792.68,5625.54,0,0.9599,1.0035,-234.42,13.996,0,0,1,0.002977,8.632168,1,17.31,0.00309,0,1,0,0,1
NBM-2026-000394,856.26,18,4,1053.86,-0.67,0,0,0,244,0.145,0,1057.57,2893765.41,863.62,0,0.8125,0.8096,-197.61,0.668,5,1,0,0.000296,6.753739,1,7.36,0.0086,0,1,0,0,1
NBM-2026-000395,4394.54,11,11,3811.99,0.546,0,0,0,2468,0.05,0,3518.73,3102058.06,4419.18,0,1.1528,1.2489,582.54,6.757,1,0,0,0.001417,8.388345,1,24.64,0.00561,1,0,0,1,0
NBM-2026-000396,3566.69,15,11,4025.99,-0.407,0,0,0,1528,0.342,0,4262.76,2769167.63,3594.21,0,0.8859,0.8367,-459.31,4.183,1,0,0,0.001288,8.179672,1,27.52,0.00772,1,0,0,1,0
NBM-2026-000397,764.84,17,4,682.01,0.434,0,0,0,1946,0.505,0,630.55,3959484.5,757.98,0,1.1214,1.213,82.83,5.328,2,0,0,0.000193,6.640971,1,6.86,0.00897,0,1,0,1,0
NBM-2026-000398,3221.04,18,9,3407.86,-0.196,0,0,0,886,0.055,0,3499.45,1209380.15,3225.39,0,0.9452,0.9204,-186.82,2.426,4,0,0,0.002663,8.077771,1,4.34,0.00135,1,0,0,0,1
NBM-2026-000399,1162.3,8,7,1164.97,-0.008,0,0,0,3145,0.524,0,1214.54,2795434.18,1134.74,0,0.9977,0.957,-2.67,8.611,1,0,0,0.000416,7.059013,1,27.56,0.02371,0,1,0,0,1
NBM-2026-000400,2573.03,9,5,2876.97,-0.377,0,0,0,1386,0.056,0,2963.85,899938.13,2594.53,0,0.8944,0.8681,-303.94,3.795,1,0,0,0.002859,7.853227,1,21.5,0.00836,0,0,1,1,0
NBM-2026-000401,7049.13,5,8,6034.86,0.6,0,0,0,4735,0.253,0,6436.49,3060712.44,7065.76,0,1.1681,1.0952,1014.27,12.964,3,0,1,0.002303,8.860801,1,16.63,0.00236,1,0,0,1,0
NBM-2026-000402,4306.27,7,8,4335.94,-0.024,0,0,0,651,0.316,0,4410.77,3887285.1,4296.98,0,0.9932,0.9763,-29.67,1.782,5,1,1,0.001108,8.368059,1,9.28,0.00216,0,1,0,1,0
NBM-2026-000403,8412.69,9,8,7758.99,0.301,0,0,0,1017,0.371,0,7463.73,3137996.44,8315.45,0,1.0843,1.1271,653.7,2.784,3,0,0,0.002681,9.037615,1,97.24,0.01156,1,0,0,0,1
NBM-2026-000404,4020.22,0,4,2181.22,3.011,1,0,1,2598,0.228,0,2122.21,1790108.17,3998.85,0,1.8431,1.8944,1839.0,7.113,1,0,1,0.002246,8.299341,1,21.38,0.00532,1,0,0,0,1
NBM-2026-000405,1977.59,14,7,2237.84,-0.415,0,0,0,2655,0.206,0,2224.73,3780794.11,1991.26,0,0.8837,0.8889,-260.25,7.269,6,1,0,0.000523,7.590139,1,13.67,0.00691,1,0,0,0,1
NBM-2026-000406,1772.41,14,3,2198.5,-0.692,0,0,0,1401,0.222,0,2297.93,624928.15,1780.32,0,0.8062,0.7713,-426.09,3.836,0,0,0,0.002836,7.480661,1,7.91,0.00446,1,0,0,1,0
NBM-2026-000407,4141.94,10,2,3811.99,0.309,0,0,0,2468,0.05,0,3614.6,3713694.92,4127.2,0,1.0866,1.1459,329.95,6.757,6,1,0,0.001115,8.329162,1,14.75,0.00356,0,1,0,0,1
NBM-2026-000408,1170.65,7,8,1698.57,-1.11,0,0,0,1319,0.578,0,1682.96,1556321.15,1169.49,0,0.6892,0.6956,-527.93,3.611,3,0,1,0.000752,7.066166,1,1.16,0.00099,1,0,0,0,1
NBM-2026-000409,2946.06,12,3,3495.13,-0.561,0,0,0,3655,0.463,0,3326.09,1855254.99,2949.26,0,0.8429,0.8857,-549.08,10.007,5,1,0,0.001588,7.988562,1,3.2,0.00109,0,1,0,1,0
NBM-2026-000410,872.97,9,3,901.45,-0.113,0,0,0,170,0.64,0,844.68,3777540.8,867.46,0,0.9684,1.0335,-28.48,0.465,4,0,0,0.000231,6.773046,1,5.51,0.00631,1,0,0,1,0
NBM-2026-000411,7184.93,10,11,11787.26,-1.394,0,0,0,1380,0.482,0,11104.23,882712.62,7191.22,0,0.6096,0.647,-4602.33,3.778,5,1,0,0.00814,8.87988,1,6.29,0.00088,1,0,0,0,1
